Date,Time,PC0.1,PC0.3,PC0.5,PC1.0,PC2.5,PC5.0,PC10,PM0.1,PM0.3,PM0.5,PM1.0,PM2.5,PM5.0,PM10
13/07/2025,20:04:17,3192,1253,482,283,118,57,46,4.54,4.64,8.86,7.65,17.26,17.39,35.19
13/07/2025,20:04:18,3171,832,454,249,163,59,30,4.22,7.12,7.62,7.46,20.28,29.37,26.23
13/07/2025,20:04:19,3185,835,396,264,132,54,31,4.31,4.98,8.42,13.18,18.09,27.62,23.67
13/07/2025,20:04:20,3319,1079,517,260,122,85,40,4.00,5.47,6.33,8.28,17.59,28.75,28.61
13/07/2025,20:04:21,2692,810,627,214,170,59,37,3.88,5.53,6.36,8.48,17.94,18.14,40.77
13/07/2025,20:04:22,4268,935,475,340,116,53,41,3.86,4.65,9.95,12.01,13.83,27.58,25.94
13/07/2025,20:04:23,3611,1249,561,307,125,74,43,4.48,4.70,6.03,8.33,14.45,31.00,26.94
13/07/2025,20:04:24,2613,1328,624,234,139,49,36,2.89,5.71,8.47,10.49,19.67,17.75,28.35
13/07/2025,20:04:25,2847,1224,591,279,148,59,24,3.56,4.75,7.25,10.77,15.59,26.91,23.39
13/07/2025,20:04:26,3837,1044,429,211,147,63,40,4.02,6.91,10.69,9.68,20.31,18.00,37.83
13/07/2025,20:04:27,3445,779,719,356,164,57,34,3.32,7.15,8.99,12.16,21.31,17.46,27.11
13/07/2025,20:04:28,4354,826,470,302,173,88,45,3.22,6.52,6.51,9.93,18.40,30.55,37.27
13/07/2025,20:04:29,4540,1107,398,264,170,87,43,3.11,7.06,10.12,7.36,16.50,18.84,34.84
13/07/2025,20:04:30,2752,752,515,288,176,89,24,3.27,5.42,7.01,9.82,19.19,22.18,38.38
13/07/2025,20:04:31,2501,932,563,327,132,74,35,3.46,6.45,8.09,9.38,14.76,19.07,39.07
13/07/2025,20:04:32,4404,1222,452,236,122,57,41,3.03,4.47,7.38,10.09,16.24,28.62,25.17
13/07/2025,20:04:33,3858,1187,419,248,108,70,36,2.73,7.02,8.42,10.11,14.90,20.13,36.14
13/07/2025,20:04:34,4139,1082,630,235,125,81,31,2.87,7.21,10.67,9.06,12.73,30.11,36.67
13/07/2025,20:04:35,3954,1102,504,267,158,64,33,3.21,6.08,10.69,9.76,18.14,25.72,34.12
13/07/2025,20:04:36,4164,1227,536,361,168,73,29,2.63,3.98,6.29,8.91,17.81,26.07,39.88
13/07/2025,20:04:37,3646,1173,615,284,160,58,29,3.23,3.98,8.10,12.72,19.36,27.56,36.63
13/07/2025,20:04:38,4069,1345,458,356,150,64,36,4.09,7.13,6.24,7.74,22.32,18.29,38.63
13/07/2025,20:04:39,3324,1175,526,216,130,63,38,3.53,4.71,7.30,9.25,20.17,17.28,23.22
13/07/2025,20:04:40,3253,1312,500,295,125,89,29,2.60,7.13,7.08,12.47,22.66,17.34,30.38
13/07/2025,20:04:41,2921,879,459,219,112,77,42,2.60,5.89,10.91,10.36,14.15,25.16,33.76
13/07/2025,20:04:42,2581,1156,530,350,178,74,43,2.83,4.28,9.17,7.57,19.51,26.17,38.09
13/07/2025,20:04:43,3521,1133,651,202,159,59,42,2.96,5.88,8.76,10.50,17.25,30.31,32.40
13/07/2025,20:04:44,4392,1227,402,203,119,74,25,3.16,6.47,8.36,9.45,18.75,26.16,40.80
13/07/2025,20:04:45,4415,775,496,254,126,64,45,4.51,6.41,6.39,11.43,12.34,21.73,29.18
13/07/2025,20:04:46,2670,1274,674,316,144,56,35,3.86,6.24,10.65,8.08,21.38,27.59,32.58
13/07/2025,20:04:47,3527,1235,540,214,148,59,31,3.09,5.83,8.67,12.92,19.24,18.16,38.96
13/07/2025,20:04:48,3592,1013,550,294,130,68,37,3.70,5.15,6.73,13.24,15.81,23.72,37.37
13/07/2025,20:04:49,4329,1039,405,257,169,64,44,3.63,4.30,7.61,10.72,17.80,30.18,33.43
13/07/2025,20:04:50,3491,1155,472,218,134,82,27,4.34,6.12,10.11,13.61,19.84,24.13,22.63
13/07/2025,20:04:51,4331,799,548,298,175,82,43,3.21,5.24,9.46,11.84,13.60,20.64,36.88
13/07/2025,20:04:52,3637,841,599,346,171,80,38,2.68,3.99,6.76,8.17,16.04,27.29,25.51
13/07/2025,20:04:53,3060,911,394,273,121,81,38,3.36,5.06,9.44,12.00,13.74,29.60,35.43
13/07/2025,20:04:54,3898,924,718,315,158,67,29,4.53,7.10,7.99,8.05,20.08,19.50,34.57
13/07/2025,20:04:55,4288,1116,698,237,161,86,39,3.36,4.57,7.41,12.04,13.20,20.26,35.71
13/07/2025,20:04:56,4381,927,566,284,119,52,38,3.72,5.96,6.38,13.57,16.67,27.67,36.79
13/07/2025,20:04:57,3492,967,601,286,108,59,42,3.99,6.88,9.29,10.44,13.68,18.34,28.95
13/07/2025,20:04:58,4305,923,540,292,124,49,30,2.83,4.40,6.17,12.21,17.91,23.59,23.41
13/07/2025,20:04:59,3010,872,573,347,155,52,46,3.79,4.49,9.58,10.91,13.52,30.80,33.59
13/07/2025,20:05:00,4480,1113,401,279,151,82,36,3.67,5.24,7.00,8.40,14.42,23.49,25.35
13/07/2025,20:05:01,4189,1015,447,363,120,50,43,4.05,6.53,8.87,7.87,14.88,22.36,27.08
13/07/2025,20:05:02,4422,918,405,353,150,55,29,4.49,6.48,6.90,9.11,21.93,21.36,23.80
13/07/2025,20:05:03,2712,925,589,223,124,67,34,4.55,4.13,7.45,12.74,14.19,29.69,26.77
13/07/2025,20:05:04,2859,1198,716,275,102,60,33,4.28,4.12,10.34,9.35,18.99,28.74,23.92
13/07/2025,20:05:05,3739,1128,631,354,153,77,24,3.72,5.15,9.20,8.20,21.83,23.51,31.77
13/07/2025,20:05:06,3486,781,650,301,136,59,41,3.56,5.16,7.78,9.90,20.96,18.13,22.30
13/07/2025,20:05:07,3286,1320,524,339,116,83,27,3.29,5.94,8.36,11.82,21.06,22.25,35.51
13/07/2025,20:05:08,3895,1166,667,251,166,54,38,4.21,4.49,8.17,12.58,19.88,21.67,25.42
13/07/2025,20:05:09,3538,1074,655,299,99,85,28,3.96,6.54,7.73,11.58,22.32,27.32,34.39
13/07/2025,20:05:10,4083,966,491,347,139,81,41,2.48,5.75,10.32,8.47,13.20,27.71,37.28
13/07/2025,20:05:11,4364,931,704,351,99,69,41,2.97,6.64,10.17,12.52,22.64,19.24,36.58
13/07/2025,20:05:12,3562,1261,410,360,137,63,29,4.07,5.42,8.20,13.50,17.52,18.01,24.43
13/07/2025,20:05:13,2472,1009,596,323,151,68,34,3.55,5.92,7.91,9.21,12.66,19.66,40.21
13/07/2025,20:05:14,3321,1345,639,297,120,67,30,2.61,5.21,10.92,12.07,19.31,28.80,24.58
13/07/2025,20:05:15,3076,1271,653,203,125,65,43,2.95,6.17,9.54,10.09,19.77,29.56,40.93
13/07/2025,20:05:16,2986,1269,671,288,164,80,39,4.00,5.12,9.41,8.92,22.10,28.60,30.77
13/07/2025,20:05:17,3884,870,442,218,146,66,26,3.65,6.98,6.01,11.74,20.63,29.24,38.10
13/07/2025,20:05:18,3646,1058,617,204,167,78,38,2.67,5.73,6.42,7.52,17.58,30.89,25.40
13/07/2025,20:05:19,3323,1013,608,252,143,89,39,3.49,4.78,9.15,9.06,13.28,30.84,23.07
13/07/2025,20:05:20,3605,1009,598,214,178,78,29,3.73,5.89,10.71,9.65,19.98,30.94,23.58
13/07/2025,20:05:21,4464,1359,657,210,178,50,43,3.79,7.15,6.61,10.50,20.56,27.29,22.39
13/07/2025,20:05:22,2937,1097,684,265,164,55,27,4.42,5.35,8.74,12.27,20.62,17.76,34.43
13/07/2025,20:05:23,4089,1294,695,241,160,71,37,3.14,4.35,8.76,10.83,16.74,22.66,35.65
13/07/2025,20:05:24,3070,1315,555,254,101,54,29,2.88,5.14,10.59,10.23,12.84,29.27,24.42
13/07/2025,20:05:25,3118,846,439,315,125,74,44,2.69,5.54,6.56,11.84,20.24,26.36,38.39
13/07/2025,20:05:26,4352,1256,550,287,102,56,31,4.15,6.48,9.99,7.90,13.08,26.81,27.10
13/07/2025,20:05:27,3933,1221,667,318,178,59,40,2.76,3.95,7.69,11.42,19.14,31.53,40.76
13/07/2025,20:05:28,4502,890,572,364,103,80,34,3.81,4.25,6.89,8.35,16.46,20.58,32.22
13/07/2025,20:05:29,3753,1232,601,289,127,62,44,3.67,5.21,6.87,7.48,19.87,23.97,39.82
13/07/2025,20:05:30,3866,878,542,232,181,88,38,4.35,4.03,8.62,11.39,12.81,20.50,38.63
13/07/2025,20:05:31,4417,1258,579,264,105,60,32,4.42,6.85,8.17,9.17,22.34,21.73,31.97
13/07/2025,20:05:32,3612,1203,533,215,115,74,33,4.46,6.19,6.17,7.79,16.05,20.74,25.25
13/07/2025,20:05:33,3104,735,527,279,114,64,40,2.94,6.69,6.94,9.73,17.28,24.63,40.41
13/07/2025,20:05:34,2574,1276,668,225,136,78,43,2.76,5.98,10.28,13.48,22.17,19.73,32.83
13/07/2025,20:05:35,3823,1170,643,332,164,83,38,4.05,5.58,9.69,8.30,20.98,31.49,30.65
13/07/2025,20:05:36,3529,1351,421,217,171,78,43,2.86,4.02,9.73,9.55,17.02,30.92,29.16
13/07/2025,20:05:37,3587,1198,661,268,142,55,31,4.23,6.61,6.50,7.61,13.92,30.06,40.09
13/07/2025,20:05:38,2451,1147,501,237,168,88,31,2.63,5.12,7.83,10.42,16.40,24.32,32.23
13/07/2025,20:05:39,3774,1098,402,265,128,76,26,3.00,4.45,7.49,9.86,18.69,25.23,39.18
13/07/2025,20:05:40,4306,1044,642,293,164,53,33,3.99,6.96,7.99,7.69,22.75,27.43,27.78
13/07/2025,20:05:41,2452,1297,540,260,110,53,27,3.08,6.85,10.55,13.27,16.37,27.50,25.48
13/07/2025,20:05:42,3749,898,484,283,99,66,27,3.77,6.64,9.34,13.03,13.82,20.89,39.38
13/07/2025,20:05:43,4357,943,610,318,98,91,35,4.12,6.45,7.08,7.98,15.70,20.45,31.33
13/07/2025,20:05:44,3258,1086,719,352,116,90,38,4.28,6.95,6.52,8.39,13.59,28.02,26.03
13/07/2025,20:05:45,2744,1002,410,271,176,69,44,3.41,5.43,10.29,7.74,16.86,20.13,32.05
13/07/2025,20:05:46,2804,1247,655,270,164,63,41,3.14,6.39,7.43,11.73,13.66,31.00,38.63
13/07/2025,20:05:47,2627,796,547,237,122,59,28,3.02,4.68,9.73,12.12,18.77,23.14,32.28
13/07/2025,20:05:48,3704,937,415,325,174,59,36,3.90,4.98,9.58,12.27,18.25,30.46,30.41
13/07/2025,20:05:49,2796,925,595,342,155,78,26,2.83,5.82,9.60,8.85,14.22,27.56,38.81
13/07/2025,20:05:50,4026,925,549,236,118,61,36,3.99,4.79,6.10,9.93,15.41,30.28,25.88
13/07/2025,20:05:51,4542,994,482,294,125,85,30,3.67,5.51,10.64,11.69,22.69,29.83,35.69
13/07/2025,20:05:52,4336,760,574,267,146,52,42,4.14,6.47,10.25,9.83,16.36,23.90,39.07
13/07/2025,20:05:53,4540,1110,701,340,120,52,29,3.45,6.50,10.48,10.37,16.21,30.22,27.62
13/07/2025,20:05:54,3786,966,439,279,131,72,30,3.49,5.22,6.74,11.11,18.38,24.38,25.02
13/07/2025,20:05:55,3716,1255,578,257,159,53,25,3.23,6.56,7.50,9.87,15.75,22.34,28.87
13/07/2025,20:05:56,2952,884,411,332,126,62,24,4.39,5.90,7.20,10.35,18.38,19.64,33.16
13/07/2025,20:05:57,3521,1315,679,307,110,62,46,3.54,7.01,7.38,11.30,22.40,23.75,34.38
13/07/2025,20:05:58,3844,1094,413,276,139,76,27,4.55,5.26,7.74,12.66,19.56,28.29,23.08
13/07/2025,20:05:59,2760,1035,470,345,154,83,34,2.65,5.82,10.58,9.99,15.06,19.67,27.33
13/07/2025,20:06:00,3651,1359,569,222,114,66,27,3.38,7.24,9.83,9.18,17.79,31.09,34.27
13/07/2025,20:06:01,3199,1282,724,307,128,80,34,2.81,5.35,9.86,12.31,15.92,24.81,34.70
13/07/2025,20:06:02,2659,1314,636,204,175,76,27,3.57,6.40,9.89,7.61,21.08,24.29,24.52
13/07/2025,20:06:03,4397,995,538,293,134,52,43,2.56,4.52,10.67,9.97,14.01,19.99,38.83
13/07/2025,20:06:04,3560,752,485,335,120,69,46,4.05,6.80,9.76,8.81,13.52,19.90,31.52
13/07/2025,20:06:05,2809,986,643,282,172,76,41,4.00,4.02,8.90,8.16,19.66,30.62,35.39
13/07/2025,20:06:06,2845,924,615,259,162,69,28,3.78,6.29,8.61,9.41,13.21,19.12,29.74
13/07/2025,20:06:07,3555,875,489,332,152,71,27,3.72,7.26,9.86,11.26,14.75,24.60,36.18
13/07/2025,20:06:08,3231,811,701,308,110,50,36,3.44,4.63,10.58,10.51,18.76,20.95,36.95
13/07/2025,20:06:09,3755,1245,627,334,175,73,31,4.28,6.65,7.79,9.39,17.05,17.41,26.75
13/07/2025,20:06:10,2582,1317,688,322,110,84,38,3.33,4.95,7.08,11.05,20.27,31.35,28.27
13/07/2025,20:06:11,3474,1116,579,352,116,83,34,4.00,4.91,6.92,13.28,19.38,25.56,27.64
13/07/2025,20:06:12,2942,1033,634,278,134,60,33,3.95,6.44,7.41,11.77,20.68,21.66,34.22
13/07/2025,20:06:13,3440,748,643,232,101,84,31,4.35,6.86,10.41,7.92,13.38,30.04,27.97
13/07/2025,20:06:14,4386,971,664,363,152,73,30,4.42,5.34,7.47,12.84,21.27,20.80,31.37
13/07/2025,20:06:15,2673,853,575,311,149,74,40,2.65,6.20,9.04,13.36,13.06,19.81,28.11
13/07/2025,20:06:16,3994,880,606,302,155,63,35,3.03,4.84,6.29,9.27,13.33,23.77,36.11
13/07/2025,20:06:17,3181,1226,433,317,120,88,43,2.99,6.47,6.36,12.73,16.48,31.49,32.00
13/07/2025,20:06:18,3735,1354,666,254,158,84,44,2.68,4.20,9.96,7.55,14.46,22.67,22.49
13/07/2025,20:06:19,3359,918,601,207,177,71,26,2.54,4.49,6.43,11.75,17.69,22.22,38.73
13/07/2025,20:06:20,2767,797,462,237,132,86,39,3.11,5.07,10.28,7.54,18.45,17.30,26.04
13/07/2025,20:06:21,3221,755,542,224,176,90,37,4.31,5.21,9.84,11.68,18.70,25.84,35.84
13/07/2025,20:06:22,3002,811,672,323,111,63,24,3.47,4.15,6.54,10.83,12.78,23.67,24.25
13/07/2025,20:06:23,2463,964,591,309,178,87,29,3.23,5.06,10.54,12.63,21.11,21.57,38.71
13/07/2025,20:06:24,3560,1100,400,212,167,55,30,3.48,5.66,6.64,10.70,17.88,26.87,23.35
13/07/2025,20:06:25,4514,1320,645,240,153,73,29,3.53,4.83,8.27,13.49,17.70,25.07,27.50
13/07/2025,20:06:26,3474,1210,726,211,173,50,31,4.53,6.78,6.36,10.41,13.30,19.76,30.92
13/07/2025,20:06:27,2536,813,561,214,134,90,42,3.88,5.83,6.79,10.63,18.37,19.03,25.54
13/07/2025,20:06:28,3879,752,568,298,174,71,27,3.30,5.49,8.36,13.19,13.08,30.94,37.44
13/07/2025,20:06:29,3786,977,628,308,163,68,37,3.45,5.96,6.85,13.54,13.33,28.71,26.21
13/07/2025,20:06:30,2950,979,541,339,150,72,38,3.57,5.81,6.05,13.03,14.38,29.29,37.91
13/07/2025,20:06:31,4234,1068,470,315,123,62,45,4.39,5.28,7.02,8.22,19.75,25.53,28.72
13/07/2025,20:06:32,3942,1101,448,330,177,85,25,3.48,4.68,10.91,8.83,20.31,19.70,23.58
13/07/2025,20:06:33,4150,1223,563,207,139,68,34,4.45,5.22,6.64,13.54,14.37,17.91,29.88
13/07/2025,20:06:34,3393,1138,676,262,158,79,35,4.18,6.40,6.94,11.51,12.34,24.68,31.23
13/07/2025,20:06:35,2507,913,510,351,181,90,42,4.35,4.97,9.44,11.51,12.81,24.37,26.35
13/07/2025,20:06:36,3298,1046,595,275,112,82,36,2.48,6.51,6.75,10.39,17.54,22.23,33.03
13/07/2025,20:06:37,4493,773,568,221,133,82,34,2.69,6.50,8.67,7.92,22.39,27.78,32.76
13/07/2025,20:06:38,3969,1105,586,340,113,74,25,4.10,6.35,9.34,12.00,21.86,20.87,31.76
13/07/2025,20:06:39,2455,1129,592,332,144,82,40,2.60,5.14,7.64,10.09,14.14,18.93,28.37
13/07/2025,20:06:40,4049,812,427,313,118,69,30,4.23,6.22,6.04,12.40,13.26,23.32,27.25
13/07/2025,20:06:41,3658,736,626,271,159,57,36,4.43,6.89,7.01,11.98,15.26,17.55,39.01
13/07/2025,20:06:42,3900,1163,482,277,135,60,37,4.36,6.56,9.09,12.24,16.13,25.89,40.03
13/07/2025,20:06:43,3725,1076,463,287,136,72,45,3.79,5.47,9.98,13.18,12.96,29.64,37.04
13/07/2025,20:06:44,2734,1108,424,253,105,76,43,3.51,4.69,8.95,9.23,21.19,23.71,35.49
13/07/2025,20:06:45,2605,1347,442,204,119,87,29,4.42,5.52,7.82,8.13,16.47,17.49,28.85
13/07/2025,20:06:46,2475,901,512,204,104,57,36,3.54,5.45,8.92,12.21,18.49,29.80,27.85
13/07/2025,20:06:47,4106,883,598,342,106,59,35,2.67,4.83,9.79,8.02,14.36,20.82,29.36
13/07/2025,20:06:48,4507,1254,643,214,112,55,35,2.52,6.08,8.86,7.70,17.95,23.39,30.16
13/07/2025,20:06:49,3207,1209,444,297,175,70,24,4.05,7.01,9.69,9.27,14.83,19.15,36.60
13/07/2025,20:06:50,2815,890,591,330,172,64,43,3.98,4.58,7.89,10.36,18.38,26.53,33.70
13/07/2025,20:06:51,3017,1144,490,291,168,73,34,2.60,4.88,9.15,9.52,12.70,28.59,25.58
13/07/2025,20:06:52,3523,1078,496,212,126,69,28,4.30,6.36,10.60,9.41,12.63,31.50,32.07
13/07/2025,20:06:53,3755,1163,612,265,147,82,41,4.11,6.47,10.15,13.20,12.56,21.85,36.60
13/07/2025,20:06:54,4009,1184,649,216,116,90,30,3.62,6.15,10.01,9.23,18.72,30.65,29.10
13/07/2025,20:06:55,3338,821,508,362,139,55,37,4.48,5.24,8.27,11.72,22.48,24.28,38.07
13/07/2025,20:06:56,3676,1177,636,214,108,81,27,3.27,6.08,6.42,9.20,21.79,23.08,28.85
13/07/2025,20:06:57,4355,930,636,218,153,73,34,2.60,6.96,10.38,11.39,13.99,24.52,23.32
13/07/2025,20:06:58,2640,1209,723,257,176,62,44,2.95,5.17,9.36,11.33,12.70,20.82,33.53
13/07/2025,20:06:59,3713,915,479,302,154,69,44,3.65,4.59,7.92,8.63,21.83,28.09,38.07
13/07/2025,20:07:00,3325,1230,605,339,139,64,32,3.90,4.32,7.20,9.04,16.12,23.95,35.98
13/07/2025,20:07:01,4466,1283,431,314,167,74,41,2.62,6.83,5.94,7.87,20.52,28.01,35.02
13/07/2025,20:07:02,4422,891,500,266,171,80,37,3.90,4.85,8.22,11.15,21.66,25.37,34.22
13/07/2025,20:07:03,4227,1294,649,210,166,80,28,2.96,3.96,10.33,12.19,21.13,29.67,29.87
13/07/2025,20:07:04,2800,813,584,325,141,84,31,4.38,6.61,10.29,13.33,13.92,27.58,31.02
13/07/2025,20:07:05,4034,1202,558,300,141,86,44,4.32,6.15,9.04,12.26,20.64,17.62,32.38
13/07/2025,20:07:06,3250,1231,468,313,173,57,36,4.40,5.44,9.11,8.89,13.08,31.74,31.36
13/07/2025,20:07:07,4344,1324,573,250,163,76,33,3.23,5.42,8.75,12.14,22.64,29.43,38.19
13/07/2025,20:07:08,4430,1114,447,226,131,49,35,4.38,4.35,6.03,11.63,20.61,21.13,39.83
13/07/2025,20:07:09,4478,1313,564,344,144,51,27,3.45,6.81,8.60,11.07,15.34,26.14,32.85
13/07/2025,20:07:10,3038,926,419,246,101,57,26,4.30,5.19,7.15,12.80,15.54,20.15,39.52
13/07/2025,20:07:11,2883,1093,538,340,124,91,25,3.25,6.21,6.66,12.00,17.98,25.09,28.53
13/07/2025,20:07:12,4205,942,540,328,100,76,44,2.65,5.97,9.48,9.80,17.02,31.79,28.06
13/07/2025,20:07:13,3098,1063,517,255,105,62,27,4.51,4.75,6.61,7.80,19.95,25.90,35.31
13/07/2025,20:07:14,4196,979,436,225,160,80,36,3.53,6.82,10.59,9.07,14.36,21.25,40.03
13/07/2025,20:07:15,3851,835,400,286,144,74,29,4.02,5.19,9.17,8.76,13.69,27.17,23.58
13/07/2025,20:07:16,3006,1054,523,243,159,56,38,2.88,4.93,9.93,11.13,19.68,20.59,26.53
13/07/2025,20:07:17,3672,1308,575,223,109,85,29,2.78,5.54,9.87,11.37,15.39,31.49,37.29
13/07/2025,20:07:18,4514,876,678,260,131,81,31,3.32,5.38,10.43,11.16,15.36,17.33,40.16
13/07/2025,20:07:19,3538,751,409,327,101,61,42,2.91,4.35,9.05,7.80,21.71,31.54,22.46
13/07/2025,20:07:20,2786,874,570,267,129,85,36,3.28,6.26,9.61,13.18,13.11,27.80,22.87
13/07/2025,20:07:21,2874,1337,611,279,104,72,27,4.08,6.03,8.67,9.31,12.94,29.46,35.66
13/07/2025,20:07:22,4063,872,720,346,172,78,36,3.65,4.89,10.32,12.94,19.33,31.37,30.38
13/07/2025,20:07:23,3987,917,598,360,134,76,31,3.93,6.63,6.13,10.35,20.76,29.60,30.38
13/07/2025,20:07:24,2749,938,699,216,101,86,39,3.93,5.54,6.31,9.62,22.71,29.95,38.68
13/07/2025,20:07:25,3010,1344,393,274,154,85,33,4.19,6.26,6.50,9.55,21.57,17.19,36.15
13/07/2025,20:07:26,2643,901,450,357,121,72,27,3.28,3.93,7.87,10.86,16.67,17.45,38.99
13/07/2025,20:07:27,3738,1296,463,278,137,51,36,2.58,6.96,6.54,12.83,20.91,17.21,22.32
13/07/2025,20:07:28,2630,1012,435,332,156,50,34,2.71,7.11,6.52,7.52,21.13,22.81,26.47
13/07/2025,20:07:29,2893,936,542,330,113,59,32,2.81,4.47,6.29,9.06,18.68,25.72,32.83
13/07/2025,20:07:30,4358,1026,463,320,99,89,38,2.86,7.10,10.16,13.55,18.38,18.84,30.48
13/07/2025,20:07:31,4066,783,663,296,127,69,34,3.25,4.47,8.38,13.61,21.44,24.39,36.42
13/07/2025,20:07:32,4463,750,551,346,141,90,44,4.50,6.94,9.21,12.55,19.32,20.31,39.09
13/07/2025,20:07:33,2662,757,448,346,165,67,38,3.23,4.82,6.00,13.29,17.89,23.99,23.59
13/07/2025,20:07:34,4215,1240,657,347,117,51,34,4.33,4.65,7.90,10.12,13.78,25.91,39.64
13/07/2025,20:07:35,3582,1065,619,236,169,71,43,3.81,7.17,10.90,13.43,14.17,28.58,27.01
13/07/2025,20:07:36,3316,1254,427,346,102,90,35,4.55,7.24,5.99,11.86,14.20,25.83,31.28
13/07/2025,20:07:37,4122,1126,596,255,125,76,25,3.51,7.10,8.60,8.65,17.12,28.45,24.07
13/07/2025,20:07:38,2803,841,503,257,175,69,32,3.36,5.99,6.22,10.09,18.54,30.54,24.96
13/07/2025,20:07:39,4106,910,498,202,154,78,43,4.30,4.32,7.60,13.25,21.06,18.08,36.41
13/07/2025,20:07:40,3090,1182,523,245,115,91,34,4.14,4.90,6.59,7.81,17.98,19.27,40.45
13/07/2025,20:07:41,4349,1299,645,269,115,82,25,4.49,3.96,7.48,12.26,12.82,27.78,40.42
13/07/2025,20:07:42,2586,1013,685,209,129,60,29,3.56,5.25,7.43,7.97,21.74,18.05,37.13
13/07/2025,20:07:43,3800,1101,528,341,102,89,45,3.87,5.35,9.91,13.25,17.71,31.46,27.64
13/07/2025,20:07:44,4019,1208,629,326,164,63,32,4.13,6.45,6.66,12.74,22.32,29.11,40.32
13/07/2025,20:07:45,2818,946,587,252,173,62,29,3.53,5.58,6.59,7.55,17.17,28.87,38.97
13/07/2025,20:07:46,3898,1362,468,342,106,89,34,3.72,6.99,6.29,9.03,18.84,20.05,29.75
13/07/2025,20:07:47,4313,826,430,284,174,59,25,3.63,5.59,8.10,11.45,19.23,27.76,34.68
13/07/2025,20:07:48,3591,807,478,332,115,76,32,3.27,4.56,10.19,9.48,18.63,19.61,22.63
13/07/2025,20:07:49,3553,1362,440,217,122,70,36,3.32,4.28,8.88,8.62,22.01,30.58,33.98
13/07/2025,20:07:50,3566,1228,401,265,174,52,36,3.52,7.01,9.37,9.13,21.79,26.49,37.02
13/07/2025,20:07:51,3965,1026,662,314,127,56,34,3.42,5.44,9.25,9.16,21.62,30.96,22.64
13/07/2025,20:07:52,3238,1297,409,314,150,90,26,3.03,5.34,10.92,12.62,16.46,27.40,34.60
13/07/2025,20:07:53,2534,1201,597,215,162,59,36,3.28,7.24,10.09,12.68,18.89,27.71,29.03
13/07/2025,20:07:54,3872,1060,727,272,104,67,33,3.94,5.66,9.80,8.97,13.55,30.84,29.16
13/07/2025,20:07:55,2647,1099,398,310,105,63,25,4.40,4.61,8.09,11.51,17.97,31.80,27.88
13/07/2025,20:07:56,3949,854,569,234,147,57,40,4.27,5.25,6.92,8.90,16.43,28.01,28.80
13/07/2025,20:07:57,4278,1018,583,282,133,69,34,3.35,5.23,7.70,8.15,15.57,25.77,30.83
13/07/2025,20:07:58,2925,848,597,286,98,90,40,2.68,5.82,7.65,9.21,20.89,23.93,29.62
13/07/2025,20:07:59,3375,842,440,340,119,76,36,3.61,6.49,8.65,7.80,14.22,28.81,23.72
13/07/2025,20:08:00,3945,1312,438,340,133,56,29,2.88,4.81,9.38,10.07,17.32,31.22,24.68
13/07/2025,20:08:01,3280,1108,592,222,158,76,34,2.51,6.31,8.09,9.81,13.91,30.53,32.12
13/07/2025,20:08:02,3108,1018,510,262,157,69,24,4.05,4.41,9.97,9.37,14.57,27.59,29.84
13/07/2025,20:08:03,4391,1289,512,261,103,78,38,3.93,4.28,7.55,8.68,20.38,31.74,23.88
13/07/2025,20:08:04,3407,1317,681,247,167,76,38,2.81,4.89,9.37,9.18,22.37,29.24,23.96
13/07/2025,20:08:05,3879,1014,607,262,102,78,40,4.34,7.22,7.54,7.67,20.49,22.70,26.88
13/07/2025,20:08:06,3337,1035,677,349,178,66,43,4.28,6.15,6.35,11.89,18.41,28.06,35.83
13/07/2025,20:08:07,3346,1028,673,262,148,88,44,2.68,4.89,9.53,11.56,22.36,24.37,32.89
13/07/2025,20:08:08,4296,1331,663,232,166,56,34,3.24,4.54,10.90,7.62,21.37,23.32,37.39
13/07/2025,20:08:09,3956,916,600,354,123,82,41,3.91,5.99,7.41,8.60,18.26,22.74,34.93
13/07/2025,20:08:10,2534,785,589,200,120,71,24,4.17,4.84,9.84,11.41,22.50,28.16,28.42
13/07/2025,20:08:11,3574,1089,395,235,138,79,38,4.53,4.92,10.00,10.11,19.26,22.16,40.48
13/07/2025,20:08:12,3290,939,507,257,176,69,39,3.97,6.12,10.82,11.98,13.53,20.61,34.06
13/07/2025,20:08:13,2986,1021,724,229,174,64,24,4.30,7.20,6.60,10.09,17.58,25.45,24.65
13/07/2025,20:08:14,3798,746,618,276,104,74,44,3.21,4.96,9.34,7.86,20.89,28.76,31.84
13/07/2025,20:08:15,2983,813,451,265,159,53,31,4.49,5.55,6.60,12.85,18.70,31.33,22.88
13/07/2025,20:08:16,2902,1296,606,286,120,90,43,2.61,6.96,5.96,11.38,17.79,28.74,34.54
13/07/2025,20:08:17,3210,1158,419,345,178,59,43,2.92,6.58,6.32,8.62,22.35,25.06,32.73
13/07/2025,20:08:18,3627,1106,543,267,113,72,43,4.17,4.24,8.55,13.02,13.93,17.39,34.32
13/07/2025,20:08:19,3712,980,584,217,146,81,34,2.48,5.62,8.57,10.60,20.57,18.46,30.05
13/07/2025,20:08:20,2899,1264,709,307,134,64,43,3.10,5.28,9.18,10.92,22.15,21.69,30.51
13/07/2025,20:08:21,2577,993,485,258,127,73,42,3.70,5.00,7.65,8.36,17.21,23.39,40.93
